anime_id,name,genre,type,rating,members
31904,Big Order (Manga),"Action, Shounen, Super Power",Manga,5.7,84079
34013,Hagane Orchestra,"Adventure, Comedy",Manga,5.69,1499
20329,Koroshiya-san: The Hired Gun,"Action, Comedy, Police, Seinen, Thriller",Manga,5.69,4608
22225,Momo Kyun Sword,"Comedy, Ecchi, Fantasy",Manga,5.69,19246
8220,Baby Felix,"Comedy, Kids",Manga,5.68,240
1656,PostPet Momobin,"Comedy, Kids",Manga,5.68,215
1667,Barom One,"Action, Sci-Fi, Shounen, Supernatural",Manga,5.67,772
1708,Majuu Sensen: The Apocalypse,"Action, Fantasy",Manga,5.67,747
22955,Francesca,"Comedy, Fantasy",Manga,5.64,6487
10347,Happy Kappy,"Comedy, Fantasy, Shoujo",Manga,5.64,792
964,Hit wo Nerae!,"Comedy, Ecchi",Manga,5.64,3772
18133,Ikeike! Momon-chan,Comedy,Manga,5.64,443
30826,Suzakinishi the Animation,"Comedy, Slice of Life",Manga,5.64,3190
33462,Bernard-jou Iwaku.,"Comedy, School",Manga,5.63,9367
10360,Kinniku Banzuke: Kongou-kun no Daibouken!,"Action, Shounen, Sports",Manga,5.63,192
31498,Pan de Peace!,"Comedy, School, Slice of Life",Manga,5.63,18420
10838,Double-J,"Comedy, School, Shounen",Manga,5.62,8467
31519,Anitore! EX,"Comedy, Sports",Manga,5.62,15005
2391,SD Gundam Force,"Adventure, Comedy, Fantasy, Mecha",Manga,5.61,4825
6525,Peeping Life,"Comedy, Slice of Life",Manga,5.6,1534
2719,MapleStory,"Action, Comedy, Fantasy, Kids, Romance",Manga,5.59,3327
17849,Sparrow&#039;s Hotel,Comedy,Manga,5.59,6654
2364,Virus: Virus Buster Serge,"Action, Adventure, Mecha, Police, Sci-Fi",Manga,5.59,2250
31747,Oshiri Kajiri Mushi (Manga) 4th Season,"Comedy, Kids",Manga,5.58,252
33803,Sengoku Choujuu Giga,"Demons, Historical, Supernatural",Manga,5.56,3248
32084,"Watashitachi, Luck Logic-bu!","Comedy, School",Manga,5.55,1417
23079,Glasslip,"Romance, Slice of Life, Supernatural",Manga,5.54,94108
19755,Oshiri Kajiri Mushi (Manga) 2nd Season,"Comedy, Kids",Manga,5.53,450
2521,Haja Kyosei G Dangaiou,"Action, Mecha, Sci-Fi",Manga,5.52,1377
19207,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo - The Manga,"Comedy, Magic",Manga,5.51,1936
3772,Saiko Robot Kombock,"Mecha, Sci-Fi",Manga,5.5,2399
30251,Venus Project: Climax,"Action, Music",Manga,5.5,4974
6131,Charady no Joke na Mainichi,Comedy,Manga,5.48,1612
27687,Oshiri Kajiri Mushi (Manga) 3rd Season,"Comedy, Kids",Manga,5.48,335
31439,Wagamama High Spec,"Comedy, School",Manga,5.48,19984
33245,Ame-iro Cocoa in Hawaii,"Comedy, Slice of Life",Manga,5.47,2516
32606,Onigiri,"Comedy, Fantasy, Supernatural",Manga,5.47,15364
32697,Ozmafia!!,"Fantasy, Harem, Historical, Romance, Shoujo",Manga,5.46,10290
27927,Urawa no Usagi-chan,"Comedy, School, Slice of Life",Manga,5.45,8554
7448,Pacusi,Comedy,Manga,5.42,215
1705,Genma Taisen: Shinwa Zenya no Shou,"Adventure, Drama, Horror, Sci-Fi, Shounen, Supernatural",Manga,5.41,798
5304,Akiba-chan,"Comedy, Kids, Slice of Life",Manga,5.39,1383
30947,Kurayami Santa,"Historical, Supernatural",Manga,5.36,1715
15045,Litchi DE Hikari Club,"Comedy, Drama, Horror, Psychological, Romance",Manga,5.36,7597
14563,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo,"Comedy, Magic",Manga,5.36,3467
15545,Oshiri Kajiri Mushi (Manga),"Comedy, Kids",Manga,5.35,870
17353,Tenpou Suikoden Neo,Historical,Manga,5.35,533
30782,Bikini Warriors,"Comedy, Ecchi, Fantasy, Parody",Manga,5.34,35004
30948,Kowabon,Horror,Manga,5.33,21026
27785,Doamaiger D,"Action, Comedy, Mecha",Manga,5.34,929
2362,Run=Dim,"Action, Mecha, Sci-Fi",Manga,5.32,1017
33113,Scared Rider Xechs,"Adventure, Harem, Romance, Sci-Fi",Manga,5.32,12594
33572,Idol Memories,Music,Manga,5.31,5027
33026,Time Bokan 24,"Adventure, Comedy, Mecha",Manga,5.28,2243
33434,Heybot!,"Comedy, Kids, Sci-Fi",Manga,5.22,691
2232,Funny Pets,Comedy,Manga,5.13,361
600,Legend of Duo,"Drama, Shounen Ai, Supernatural, Vampire",Manga,5.13,6991
112,Chou Henshin Cosprayers,"Action, Adventure, Comedy, Ecchi, Fantasy, Magic, Sci-Fi, Super Power",Manga,5.11,5555
33975,3-Nen D-Gumi Glass no Kamen,"Comedy, Parody, School",Manga,5.06,836
33541,Bishoujo Yuugi Unit Crane Game Girls Galaxy,"Comedy, Game, Space",Manga,5.04,1624
29865,BAR Kiraware Yasai,Comedy,Manga,5.04,1785
3112,Papillon Rose,"Comedy, Ecchi, Magic, Parody",Manga,5,1817
29941,Million Doll,Music,Manga,4.95,8389
32400,KochinPa!,Comedy,Manga,4.94,529
30705,Makura no Danshi,Shoujo,Manga,4.93,19386
31139,Ame-iro Cocoa: Rainy Color e Youkoso!,"Comedy, Slice of Life",Manga,4.92,5888
33814,Ao Oni The Animation,Horror,Manga,4.88,7413
33690,Nazotokine,Game,Manga,4.86,7284
28981,Ame-iro Cocoa,"Comedy, Slice of Life",Manga,4.8,14295
31633,Sushi Police,"Comedy, Police",Manga,4.8,9096
31578,JK Meshi!,Comedy,Manga,4.71,7131
32906,Bishoujo Yuugi Unit Crane Game Girls,"Comedy, Game, Space",Manga,4.54,4673
33021,Ragnastrike Angels,Action,Manga,4.42,7365
1812,Hanoka,Sci-Fi,Manga,4.27,1686
33394,Mahou Shoujo? Naria☆Girls,Magic,Manga,3.91,3414
19315,Pupa,"Fantasy, Horror, Psychological",Manga,3.82,83652
28929,Vampire Holmes,"Comedy, Mystery, Supernatural, Vampire",Manga,3.63,10403
12763,0-sen Hayato,"Historical, Military",Manga,6.25,147
16696,2020 Nyeon Ujuui Wonder Kiddy,"Sci-Fi, Space",Manga,5.89,179
27589,47 Todoufuken,"Comedy, Kids",Manga,5.61,112
23149,47 Todoufuken R,"Comedy, Kids",Manga,5.81,122
9433,A-jang.com,Fantasy,Manga,5.57,252
11541,Ad Lib Anime Kenkyuujo,Comedy,Manga,5.29,677
17088,Agigongryong Doolie,"Adventure, Kids",Manga,5.82,180
17086,Agigongryong Doolie (1988),Kids,Manga,5.35,139
17090,Agigongryong Doolie (2009),"Adventure, Kids",Manga,5.5,132
32956,Ahare! Meisaku-kun,"Comedy, Kids, Parody, School",Manga,4.54,115
25717,AIUEO Anime Sekai no Douwa: Aesop Monogatari Anime Series,"Adventure, Fantasy, Kids",Manga,7.29,292
11275,Akadou Suzunosuke,"Adventure, Historical",Manga,5.63,220
18635,Akane-chan,"Comedy, School, Slice of Life",Manga,6.09,195
29836,Akuei to Gacchinpo,"Comedy, Kids",Manga,4.57,83
29843,Akuei to Gacchinpo: Tenkomori,"Comedy, Kids",Manga,4.09,68
18819,Alice Tantei Kyoku,Kids,Manga,6.13,119
33655,Alps no Shoujo Heidi? Chara Onji,"Comedy, Parody",Manga,6.79,277
17671,Animal 1,Sports,Manga,6.71,122
30914,Animax Taisou,"Kids, Sports",Manga,4.67,54
20237,Anime Document: München e no Michi,Sports,Manga,6.5,83
25063,Anime Roukyoku Kikou Shimizu no Jirochouden,"Comedy, Drama, Historical",Manga,5.25,66
6520,Anime Manga de Hakken! Tamagotchi,"Comedy, Fantasy, Kids, Slice of Life",Manga,6.32,300
8239,Anime Yasei no Sakebi,"Adventure, Drama",Manga,6.11,182
8436,Animentary: Ketsudan,"Historical, Military",Manga,7.08,324
3844,Apache Yakyuugun,"Action, School, Sports",Manga,5.68,268
34249,Aqua Kids,"Adventure, Kids",Manga,6.5,24
33044,Asa da yo! Kaishain,Comedy,Manga,4.33,177
21553,Asobo Toy-chan,Kids,Manga,6.14,63
12951,AWOL,"Action, Military, Sci-Fi, Space",Manga,5.33,293
22247,Azumi Mamma★Mia,"Comedy, Kids",Manga,5.6,101
30519,Ba La La Xiao Mo Xian Zhi: Caihong Xin Shi,"Comedy, Magic, Shoujo",Manga,6.28,355
30156,Ba La La Xiao Mo Xian Zhi: Meng Huan Xuan Lu,"Comedy, Magic, Shoujo",Manga,5.91,497
31965,Ba La La Xiao Mo Xian Zhi: Qiji Wubu,"Comedy, Magic, Shoujo",Manga,4.77,141
15787,Backstage Idol Story,Music,Manga,5.55,292
9284,Bakuhatsu Gorou,"Comedy, Sports",Manga,5.74,176
18227,Bakujuu Gasshin Ziguru Hazeru,"Action, Mecha",Manga,5.78,244
24875,Barnacle Lou,Kids,Manga,6.33,61
30989,Bary-san no Imabari-ben Kouza,Comedy,Manga,4.79,298
17687,Bemubemu Hunter Kotengu Tenmaru,"Adventure, Fantasy",Manga,6.67,107
19547,Beompeoking Jaepeo,"Action, Cars",Manga,4.85,91
9955,Big Mouth Do Do,"Kids, Slice of Life",Manga,6.54,115
9613,Big X,"Action, Historical, Sci-Fi, Shounen",Manga,6.46,254
3909,Bikkuriman,"Comedy, Fantasy",Manga,6.68,250
5478,Bikkuriman 2000,"Adventure, Fantasy, Kids",Manga,6.1,153
29373,Bip to Bap,"Adventure, Kids",Manga,4.2,46
8520,Biriken,"Comedy, Kids",Manga,5.22,102
8521,Biriken Nandemo Shoukai,"Comedy, Kids",Manga,4.77,96
9812,Bit the Cupid,Comedy,Manga,6,109
24793,Bloody Bunny,Comedy,Manga,5.26,170
18191,Boku wa Ou-sama (Manga),Kids,Manga,6.4,141
30892,Boo Boo Boy,"Cars, Kids",Manga,4.73,128
8184,Bouken Gabotenjima,Adventure,Manga,6.58,140
8183,Bouken Korobokkuru,Adventure,Manga,6.58,171
8182,Bouken Shounen Shadar,"Adventure, Horror",Manga,6.65,184
3637,Bouken Yuuki Pluster World,"Sci-Fi, Shounen",Manga,6.32,295
29467,Bubaga,"Adventure, Kids",Manga,7.6,48
9540,Bucket de Gohan,Comedy,Manga,7.13,119
10210,Bug tte Honey,"Adventure, Comedy",Manga,6.3,146
32237,Burutabu-chan,"Comedy, Fantasy, Magic",Manga,5,37
9905,Captain (Manga),"Shounen, Sports",Manga,6.46,208
23721,Carino Coni,"Fantasy, Kids",Manga,6.93,99
9868,Chengyu Donghua Lang,"Historical, Kids",Manga,6.04,144
17893,Cheonbangjichuk Hani,"Comedy, Drama, School, Sports",Manga,6.78,149
9903,"Chi Dor Dor, Chi Dor Dor",Kids,Manga,5.77,87
8025,Chi-Sui Maru,Comedy,Manga,5.63,185
11733,Chi-Sui Maru 2nd Season,Comedy,Manga,5.08,114
8501,Chibikko Kaijuu Yadamon,"Comedy, Kids, Supernatural",Manga,6.36,133
32417,Chibinacs,Comedy,Manga,5.5,39
32418,Chibinacs 2.0,Comedy,Manga,4.33,36
32419,Chibinacs 3,Comedy,Manga,4.43,36
9383,Chie-chan Funsenki: Jarinko Chie,"Comedy, Drama, Slice of Life",Manga,7.83,147
30060,Chii Jiaan Chuaanqii,"Action, Adventure, Fantasy",Manga,5.33,56
29385,Chii-chan to Hige Ojisan,"Kids, Slice of Life",Manga,5.8,49
22755,Chikasugi Idol Akae-chan,"Comedy, Game, Parody",Manga,4.28,112
16303,Chikkun Takkun,"Comedy, Sci-Fi",Manga,6,103
14623,Chikyuu SOS Sore Ike Kororin,"Action, Comedy, Kids, Sci-Fi",Manga,5.78,87
17457,Chingou Muchabee,"Adventure, Comedy",Manga,6.75,80
5908,Chinpui,Comedy,Manga,6.15,222
33262,Chobitto Zukan,"Fantasy, Kids",Manga,4.5,63
31246,Choegang Habche: Mix Master,"Adventure, Fantasy",Manga,6.79,168
31211,Choegang Top Plate,"Action, Comedy, Kids, Sports",Manga,7.2,86
6636,Chou Kousoku Galvion,"Action, Mecha, Military, Police",Manga,6.32,364
21433,Chou Zenmairobo: Patrasche,"Comedy, Historical, Mecha, Parody, Sci-Fi",Manga,4.52,178
23511,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa,"Action, Comedy, Game, Kids",Manga,5.72,162
8853,Chouriki Robo Galatt,"Action, Adventure, Comedy, Mecha, Sci-Fi",Manga,6.62,168
32944,CoCO &amp; NiCO,"Comedy, Kids",Manga,4.53,318
13503,Cofun Gal no Coffy (Manga),"Comedy, Parody",Manga,6.9,77
13505,Cofun Gal no Coffy Campus Life,Comedy,Manga,5.78,78
32630,Coral no Tanken,"Adventure, Kids, Music",Manga,6.14,54
7956,Cybot Robocchi,"Comedy, Sci-Fi",Manga,6.19,162
29469,Daisuki! Nendomama,"Fantasy, Kids, Slice of Life",Manga,5.75,50
18007,Dalam-iwa Goseumdochi,"Historical, Military",Manga,6.47,122
10887,Dame Oyaji,Comedy,Manga,6.07,109
17703,Danchi Tomoo,"Comedy, Seinen",Manga,6.25,557
23799,Dango San Kyoudai Attoiuma Gekijou,"Kids, Music",Manga,7.3,74
30893,Deban Desu Yo! Onigirizu,Comedy,Manga,4,163
27551,Deko Boko Friends,"Comedy, Kids",Manga,7.14,61
7750,DigiGirl Pop!: Strawberry &amp; Pop Mix Flavor,"Comedy, Sci-Fi",Manga,6,143
31746,Dochamon Junior,"Comedy, Kids",Manga,5.09,85
34207,Dochamon Junior 2,"Comedy, Kids",Manga,6,41
19121,Doctor Chichibuyama,"Ecchi, Parody, Seinen",Manga,6.15,152
3825,Dokaben,"Action, School, Shounen, Sports",Manga,6.49,301
15957,Dokachin,"Comedy, Kids",Manga,5.62,84
21485,Dokkan! Robotendon,"Adventure, Kids, Slice of Life",Manga,6.29,63
30034,Dolittle-sensei Monogatari,"Adventure, Kids",Manga,6.5,57
8879,Dolphin Ouji,"Action, Adventure, Kids, Sci-Fi",Manga,5.58,127
19901,Donkikko,"Comedy, Shounen",Manga,6.75,71
6771,Dorimogu Daa!!,"Adventure, Fantasy, Kids",Manga,6.98,179
24663,Dororonpa!,"Comedy, Slice of Life, Supernatural",Manga,7.5,104
20077,Dotanba no Manners,"Comedy, Slice of Life",Manga,6.75,75
20083,Doteraman,"Comedy, Sci-Fi",Manga,6,79
8478,Doubutsu Kankyou Kaigi,Kids,Manga,5.68,151
20009,Doubutsu Mura Monogatari,Kids,Manga,6.92,98
31555,Doushitemo Eto ni Hairitai,Comedy,Manga,6.79,155
29687,Duel Masters VSR,"Action, Adventure, Comedy, Shounen",Manga,5.19,486
32582,Duel Masters VSRF,"Action, Adventure, Comedy, Shounen",Manga,5.13,460
8179,Eagle Sam,"Comedy, Sports",Manga,5.45,105
20201,Easy Cooking Animation: Seishun no Shokutaku,Comedy,Manga,5.2,87
29431,Eddie the Fast Break,"Kids, Sports",Manga,6.11,67
9028,Edokko Boy: Gatten Tasuke,"Comedy, Martial Arts, Police, Sports",Manga,6.37,173
28087,Ehon Yose,"Historical, Horror, Kids",Manga,5.25,99
27369,Eigo de Asobo: Tanken Goblin Tou,"Adventure, Comedy, Fantasy, Kids",Manga,5,53
30026,Ekubo Ouji,"Comedy, Kids",Manga,6.5,39
3243,Elec-king The Animation,Comedy,Manga,6.55,96
33792,Feng Shu Zhan Jing 2,"Adventure, Kids, Mecha",Manga,8,24
19997,Fight Da!! Pyuta,"Action, Comedy, Sci-Fi, Shounen",Manga,6,78
32691,Flowering Heart,"Kids, Magic",Manga,5.24,291
18005,Forza! Hidemaru,Sports,Manga,6.44,102
30173,Fruity Samurai,"Action, Comedy, Historical, Samurai",Manga,5.52,134
10533,Fujilog,Comedy,Manga,5.75,275
10997,Fujilog 2nd Season,Comedy,Manga,5.72,165
23973,Fuku-chan,"Kids, Slice of Life",Manga,5,56
30342,Funassyi no Funafunafuna Biyori,"Comedy, Kids, Slice of Life",Manga,6.86,123
22345,Funny Pets 2nd Season,Comedy,Manga,3.92,77
33842,Fushigi no Yappo Shima: Pukipuki to Poi,Kids,Manga,8.5,24
30121,Fushigina Ano Ko wa Sutekina Kono Ko,"Adventure, Kids",Manga,4,40
17623,Futago no Monchhichi,"Comedy, Kids",Manga,4.86,85
30118,Futari wa Nakayoshi: Goo to Sue,"Kids, Slice of Life",Manga,4.75,40
25503,Fuusen Inu Tinny,"Adventure, Kids",Manga,5.89,151
31640,Fuusen Inu Tinny 2nd Season,"Adventure, Kids",Manga,3.75,87
5594,Fuusen no Doratarou,Kids,Manga,5.95,112
23607,Gaki Deka,"Comedy, Ecchi, Kids, Parody, Shounen",Manga,5,72
9345,Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,"Comedy, Horror, School, Supernatural",Manga,6.53,341
12243,Game Center Arashi,"Comedy, Game, Kids, Shounen",Manga,5.85,144
23347,Gan to Gon,"Comedy, Kids",Manga,6.7,61
20199,Ganbare Gonbe,"Comedy, Kids, Parody",Manga,6.67,62
20755,Ganbare! Lulu Lolo,"Kids, Slice of Life",Manga,6.13,134
26163,Ganbare! Lulu Lolo 2nd Season,"Kids, Slice of Life",Manga,4.56,111
31753,Ganbare! Lulu Lolo 3rd Season,"Kids, Slice of Life",Manga,6.29,114
8897,Ganbare! Marine Kid,"Action, Adventure, Kids, Sci-Fi",Manga,5.65,139
16908,Ganbare! Oden-kun,Comedy,Manga,5.83,97
10995,Ganbare!! Nattou-san,Comedy,Manga,5.75,84
31237,Ganbare-bu Next!,"Comedy, Sports",Manga,5.36,70
20243,Gatapishi,"Comedy, Slice of Life",Manga,7.07,102
8158,Gegege no Kitarou: Jigoku-hen,"Adventure, Comedy, Fantasy, Horror, Supernatural",Manga,6.23,205
20115,Gekisou! Rubenkaiser,"Cars, Shounen, Sports",Manga,7.17,107
4470,Gene Diver,"Action, Adventure, Shounen",Manga,6.3,182
25609,Genki Genki Non-tan,"Kids, Music",Manga,6.17,56
25611,Genki Genki Non-tan (2004),"Kids, Music",Manga,6,53
25615,Genki Genki Non-tan (2006),"Kids, Music",Manga,6,53
10540,Genki!! Ekoda-chan,Comedy,Manga,5.5,189
19501,Giga Tribe,"Comedy, Parody, Shounen, Super Power",Manga,5.5,106
9391,Ginga Hyouryuu Vifam 13,"Action, Adventure, Mecha, Sci-Fi",Manga,6.54,207
31385,Ginga Shounen Tai,"Action, Adventure, Kids, Space",Manga,6.38,79
27621,Glass no Kamen Desu ga to Z,"Comedy, Parody",Manga,6.02,273
23107,GO-GO Tamagotchi!,"Comedy, Fantasy, Kids",Manga,7.17,198
31692,Gogulyeoui Jeolm-eun Musadeul,Historical,Manga,4.75,35
22669,Gohan Kaijuu Pap,"Action, Comedy, Kids",Manga,4.25,104
7177,Gokyoudai Monogatari,Comedy,Manga,6.5,181
30410,Gon 2nd Season,"Action, Adventure, Kids",Manga,5.92,141
31699,Good Morning!!! Doronjo,"Comedy, Parody",Manga,6,135
5477,Gozonji! Gekkou Kamen-kun,"Comedy, Parody, Sci-Fi",Manga,7,178
27521,Gra-P &amp; Rodeo,"Comedy, Music",Manga,5.6,163
33290,Gra-P &amp; Rodeo 2nd Season,"Comedy, Music",Manga,3.92,157
30602,Great Hunt,"Comedy, Music",Manga,4.75,73
16027,Greek Roman Sinhwa: Olympus Guardian,"Adventure, Fantasy, Historical",Manga,6.57,275
19457,Green Saver,"Adventure, Kids",Manga,5.43,77
8195,Guru Guru Town Hanamaru-kun,Kids,Manga,6.53,157
26089,Gutchonpa Omoshiro Hanashi,Kids,Manga,6.67,44
8764,Hajime Ningen Gon,"Comedy, Historical",Manga,6.46,129
8763,Hajime Ningen Gyatoruz,"Comedy, Historical",Manga,6.47,170
18937,Hakken Taiken Daisuki! Shimajirou,"Adventure, Comedy, Fantasy, Kids, Magic",Manga,6.85,120
29507,Hamster Sam,"Kids, Music",Manga,6,42
20239,Hana no Kakarichou,"Comedy, Seinen, Slice of Life",Manga,6.5,71
8336,Hanakappa,"Comedy, Kids",Manga,5.42,185
9811,Hanasaka Tenshi Tenten-kun,"Comedy, Fantasy",Manga,6.75,109
30411,Happy Jozy,Comedy,Manga,5.38,211
11545,Happyakuyachou Hyouri Kewaishi,"Drama, Historical",Manga,5.68,200
15913,Happy☆Lucky Bikkuriman,"Adventure, Comedy, Fantasy, Kids",Manga,7.15,117
17667,Harisu no Kaze,"Comedy, School",Manga,6.44,98
9807,Harley Spiny,Kids,Manga,6.06,93
3251,Hatara Kids Mai Ham Gumi,"Action, Kids",Manga,5.54,190
10539,Hato no Oyome-san,Comedy,Manga,3.62,168
10623,Hayan Ma-eum Baeggu,Adventure,Manga,7.06,359
23015,Hazedon,"Adventure, Comedy, Kids",Manga,5.8,61
27693,Heart Cocktail,"Romance, Seinen",Manga,6.36,150
33562,Heibai Wushang,"Action, Comedy, Supernatural",Manga,7.6,216
19961,Heisei Tensai Bakabon,"Comedy, Slice of Life",Manga,6.77,156
24465,Heli-Tako Puu-chan,"Comedy, Kids",Manga,6.86,61
9770,Hello Kitty no Stump Village,"Fantasy, Kids",Manga,5.67,210
11521,Hello Kitty: Ringo no Mori no Fantasy,"Comedy, Fantasy, Kids",Manga,5.84,201
22439,Hello Kitty: Ringo no Mori no Mystery,"Comedy, Kids, Mystery",Manga,5.94,110
22441,Hello Kitty: Ringo no Mori to Parallel Town,"Comedy, Fantasy, Kids",Manga,6.38,115
11203,Hero Hero-kun,"Adventure, Comedy, Game, Kids",Manga,6.33,101
15479,Hey Yo Yorang,"Adventure, Comedy, Fantasy, Kids, Magic",Manga,6.32,144
2694,Hidamari no Ki,"Drama, Historical",Manga,6.27,608
9882,High School Mystery: Gakuen Nanafushigi,"Horror, Mystery",Manga,7.14,344
7175,Himitsukessha Taka no Tsume Countdown,"Comedy, Parody, Super Power",Manga,6.17,179
30470,Himitsukessha Taka no Tsume DO,"Comedy, Parody, Super Power",Manga,6.2,96
22821,Himitsukessha Taka no Tsume EX,"Comedy, Parody, Super Power",Manga,6.7,105
13207,Himitsukessha Taka no Tsume Gaiden: Mukashi no Yoshida-kun,"Comedy, Historical, Parody",Manga,5.37,126
18241,Himitsukessha Taka no Tsume MAX,"Comedy, Parody, Super Power",Manga,7,112
13431,Himitsukessha Taka no Tsume NEO,"Comedy, Parody, Super Power",Manga,6.62,151
21549,Hitotsuboshi-ke no Ultra Baasan,"Comedy, Slice of Life",Manga,4.88,85
11213,Hoshi no Ko Poron,Sci-Fi,Manga,6.76,117
8191,Hoshi Shinichi Short Short,"Comedy, Sci-Fi",Manga,6.07,160
3414,Hula Kappa,Comedy,Manga,6.09,168
9950,Hulu Xiongdi,"Action, Super Power",Manga,7.4,170
19681,Hustle Punch,"Comedy, Fantasy, Kids",Manga,6.63,157
9781,Hyouga Senshi Gaislugger,"Action, Mecha, Sci-Fi",Manga,6.37,155
9902,Hyper ERT,Kids,Manga,6,73
9518,Ichigo Ichie: Kimi no Kotoba,Comedy,Manga,6.9,274
3164,Ichigo Ichie: Koibana Tomobana,Comedy,Manga,7.1,260
20079,Ijiwaru Baasan,"Comedy, Slice of Life",Manga,7.33,87
20081,Ijiwaru Baasan (1996),"Comedy, Slice of Life",Manga,5.75,75
21053,Ikemen Kyuugo-tai Nurse Angels,Comedy,Manga,5.44,95
19965,Ikinari Dagon,"Adventure, Fantasy",Manga,5.63,72
19947,Ikkyuu-san (1978),"Action, School, Sports",Manga,7.23,167
8786,Inakappe Taishou,"Comedy, Sports",Manga,6.8,184
34502,Inazma Delivery,"Action, Comedy, Sci-Fi",Manga,,32
14211,Instant History,Historical,Manga,6.68,155
10847,Inumarudashi,Comedy,Manga,5.47,332
11421,Iruka to Shounen,"Adventure, Kids",Manga,5.04,118
20025,Itazura Tenshi Chippo-chan,"Comedy, Kids",Manga,7.33,82
28071,Itsumo Kokoro ni Taiyou wo!,"Comedy, Ecchi",Manga,5.75,96
29367,Jam the Housnail,"Adventure, Kids",Manga,7,49
3947,Jarinko Chie (Manga),"Comedy, Drama, Slice of Life",Manga,7.11,323
24041,Jarujio Animal,"Adventure, Comedy, Parody",Manga,8.33,57
6701,Jim Button,"Adventure, Fantasy, Kids, Magic",Manga,6.1,169
33267,Jinxiu Shenzhou Zhi Qi You Ji,"Adventure, Fantasy",Manga,4.67,106
17291,Jinzou Konchuu Kabutoborg VxV,"Action, Comedy, Fantasy, Game, Shounen",Manga,6.94,188
28145,Johnny Cypher,"Action, Adventure, Sci-Fi",Manga,6.86,74
11857,Judo Sanka,"Shounen, Sports",Manga,6.68,128
10889,Jungle Kurobee,Comedy,Manga,6.8,127
29748,Kabushiki Kaisha Zoo,"Comedy, Kids",Manga,6.33,46
29746,Kaden Manzai John Manga Show!,Comedy,Manga,5.67,42
10965,Kagaku Bouken-tai Tansar 5,"Adventure, Mystery, Sci-Fi, Supernatural",Manga,6.73,98
29529,Kagee Aesop Monogatari,"Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Supernatural",Manga,7.17,85
10236,Kagee Grimm Douwa,"Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Supernatural",Manga,5.94,129
29527,Kagee Mukashibanashi,"Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Samurai, Supernatural",Manga,7.5,87
30777,Kaijuu Sakaba Kanpai!,"Comedy, Supernatural",Manga,4.9,262
19087,Kaiketsu Tamagon,"Adventure, Comedy, Kids",Manga,5.65,101
8899,Kaitei Shounen Marine,"Action, Adventure, Kids, Sci-Fi",Manga,6.49,213
19987,Kaitou Pride,"Adventure, Comedy, Kids",Manga,6.75,71
19505,Kaizoku Ouji,"Adventure, Shounen",Manga,7,98
13769,Kamen no Ninja Akakage,"Action, Fantasy",Manga,6.89,202
34292,Kamigami no Ki,,Manga,4.33,76
19993,Kaminari Boy Pikkaribee★,"Adventure, Comedy, Kids",Manga,6.2,64
30151,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,"Comedy, Slice of Life",Manga,6.25,143
32568,Kamiwaza Wanda,"Kids, Sci-Fi",Manga,5.29,316
20123,Kappamaki,"Comedy, Slice of Life",Manga,5.43,75
8065,Karakuri Kengou Den Musashi Lord,"Action, Adventure, Mecha",Manga,6.37,208
5140,Karaoke Senshi Mike-tarou,"Kids, Music",Manga,7.05,159
29489,Karasu no Puuta,Kids,Manga,8,42
7479,Karate Baka Ichidai,"Historical, Martial Arts, Sports",Manga,7.35,301
29361,Kareshi wa Hammerhead Shark,"Comedy, Kids, Slice of Life",Manga,3.78,120
20127,Kariage-kun,"Comedy, Seinen, Slice of Life",Manga,6.5,79
9371,Karl to Fushigi na Tou,Kids,Manga,5.14,176
27721,Kasumin,"Fantasy, Kids",Manga,6.64,236
27723,Kasumin 2nd Season,"Fantasy, Kids",Manga,6.36,104
10797,Kayoe! Chuugaku,"Comedy, School",Manga,6.77,166
22651,Kero Kero Keroppi: Hasunoue Town Kiki Ippatsu!,"Fantasy, Kids",Manga,6.62,71
8244,Keshikasu-kun,"Comedy, Kids",Manga,4.63,157
8353,Ketsuinu,Comedy,Manga,5.04,270
10237,Ki-Fighter Taerang,"Adventure, Kids",Manga,5.92,81
3870,Kick no Oni,"Shounen, Sports",Manga,7.25,261
7525,Kick Off 2002,Sports,Manga,6.5,135
34233,Kimoshiba,Comedy,Manga,7,81
19995,King Kong: 001/7 Tom Thumb,"Adventure, Sci-Fi",Manga,5,88
6012,Kinpatsu no Jeanie,"Drama, Historical",Manga,6.53,275
31071,"Kinyoru, Abe Reiji: Heikinteki na Salaryman no Ijou na Nichijou",Comedy,Manga,4.14,234
32448,Kirin Ashita no Calendar,"Historical, Kids",Manga,6.43,59
23349,Kirin Monoshiri Yakata,Kids,Manga,5.56,116
30048,Kkurukkuruwa Chingudeul,"Adventure, Comedy, Kids, Slice of Life",Manga,4.2,55
